,Name,Category,Style,Star,Date,Rating,ReviewTitle,Review,Sentiment
5562,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Nov-21,5,Amazing Indian Food,It’s a great experience. Amazing Indian food and service. Staff are extremely knowledgeable and make great recommendations.,positive
5563,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Dec-21,5,Best place for Indian food,This place always have a special space in my heart. The food taste is super and literally mouthwatering You should specially try the Gujarati Thali and vada pav best place best food best time to spend,positive
5564,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Nov-21,5,Excellent north Indian food,"I was looking for good Indian food, my friend recommended this place. North Indian thali is good choice and everyone enjoyed the food.",positive
5565,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Nov-21,5,Excellent chaat,"I tried Bhel puri, excellent presentation and taste. I truly enjoyed the food. I recommend for vegetarian lovers",positive
5566,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Nov-21,5,Dinner and sweets,"Had a dinner here with my spouse, we liked taste and service...we also took sweets for Diwali festival...overall it was a great day.",positive
5567,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Oct-21,5,Good North Indian food,"My friend recommended this place, excellent taste and good service. Good menu choices, it's a fusion restaurant. Come back again",positive
5568,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Oct-21,5,Excellent food,"Good service, staff. Taste is excellent. I never tasted this kind of taste anywhere in Singapore. Good menu options",positive
5569,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Oct-21,5,Good North Indian food,"My friend recommended this place, excellent choice of menu. Good taste, great service. Tried Thali, good option",positive
5570,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Sep-21,5,Fantastic Gujarati Thali,I am regular visitor at Shivam. Service is excellent and so is the food. Recently I had a Gujarati thali. Excellent food keep up the good and hygienic standard.,positive
5571,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Nov-22,5,Food is very good and service is also. The price is much cheaper than other same level restaurant. It is my first choice,Food is very good and service is also. The price is much cheaper than other same level restaurant. It is my first choice always.,positive
5572,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Nov-22,3,Not so authentic Sichuan food,"Sichuan food not really so authentic. Peking duck is average, skin is thick. Mapo tofu is poor, and am sure other restaurants serve much better ones",negative
5573,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Oct-22,5,Wonderful experience!,"Good location, good view. Delicious dishes. Reasonable price. Good service. Everything is perfect. Thank you!",positive
5574,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Aug-22,5,Great food and service,This resturant is great for work lunch meetings and just a nice lunch or dinner with family. Great menu selection and some good dim sum. Enjoy the view and great service.,positive
5575,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Jun-22,5,A Fine Dining Place with various foods but need to make a reservation in advance,"Get 15% off with UOB or Passion Card, the restaurant is really worth visiting and you can enjoy a great variety of special delicate food there. Classic Beijing Duck, Wagyu beef and Passion fruit prawn and sliced beef noodles 😀",positive
5576,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Jun-22,5,Nice views with good food. Service is good too.,"Great place for meals especially if you could get private room. Nice views and food were good. Service was pretty good too. If they could install those “caller button” in those private rooms, it will surely enhance the overall experience.",positive
5577,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,May-22,3,Service of restaurant,service assistant was good or rather with relevant skillset as cannot explain the dishes or food well. Environment is noisy..,negative
5578,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Apr-22,2,lack of service staffs / food taste normal,only scoring point is restaurant at 60 floor. lack of server and food served very slow and we have to chase them and even on drinks refill. food is very normal which some restaurant in Chinatown can serve better food and cheaper price.,negative
5579,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Apr-22,4,Under Staff,The food is delicious. But the restaurant is relatively under staff. Need some time before one can get the attention of the server.,negative
5580,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Mar-22,2,Disappointing Lunch,Quality of food has dropped substantially since my last visit a year ago and staff was not attentive.,positive
5581,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Mar-22,2,Surprisingly bad experience despite good reviews,Food quality was bad and expensive. Service slow and server not friendly. Had higher expectation on this restaurant,negative
5582,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Mar-22,5,highly recommended sichuan restaurant in singapore,great food and service. great value for money. been there many times and love the place. highly recommended for spicy food lovers who also enjoy ambience and view.,positive
5583,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Feb-22,4,Friday dinner with family. ❤️,It was a pleasant dinner at Sichuan Dou Hua at UOB Plaza. Staff there are courteous and our request were attended to promptly. We had a good window view. ❤️ Food took a bit long to serve but portion size is huge.,positive
5584,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Feb-22,4,Food is great! Service not so much...,"Food was really good. (La zi ji, ma pou youfu, passion fruit prawnsPrice was reasonable. Service staff were a little grumpy and felt like it was understaffed.",negative
5585,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Feb-22,4,Ladies night,Great place for nice food specially if u like mala stuff. Price kind of x but the scenery up there is beautiful.,positive
5586,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Oct-21,5,For now the best SIchuan restaurant,Cosy place with Styling decor. The taste is just fine (Sichuan eat much more spicy and salty actually). Worth to try,positive
5587,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Oct-21,1,Terrible Service,Asked the waiter for some recommendations. He was rude and disinterested. Perhaps better training of staff is required.,negative
5588,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Sep-21,4,Delicious fine dining food. Nice and cozy restaurant.,Ask for table near window to view. Lobby area can view Singapore River. Some VIP room can view MBS. Great atmosphere!,positive
5589,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Aug-21,5,Birthday Dinner celebration with my wife,"Wonderful experience at Si Chuan Dou Hua restaurant, with tantalizing dish served that never stops amazed my wife and I.",positive
5590,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Jul-21,5,Lovely light dim sun lunch,Lovely views of Marina Bay which interested the visitors from overseas. Tea was very nice. Would have liked to find out more about it.,positive
5591,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Apr-21,5,Dinning at Si Chuan Dou Hua,"Easy to redeem. Just book via Chope, don’t need apply coupon. At restaurant, just show the coupon and waitress will assist, good service. The Claypot rice in the hot stone bowl is very nice, very crispy after so long, no chaotao seen at all.",positive
5592,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Mar-21,4,Good service,Food is undoubtedly of high quality. Not easy to find a restaurant with authentic Si Chuan cuisine in Singapore. But it's the good service that makes the difference.,positive
5593,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Mar-21,4,Good views and ambience,"The ambience is nice, and if you have a window table, the views are good. The food is quite good, but some of the items were not available. The tea pouring server adds some fun to the meal.",positive
5594,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Apr-21,5,"Great Food, Nice View and Good Service",The food never disappoint me. The restaurant also has a bar that has a great view of Singapore from the 60th floor.,positive
5595,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Mar-21,4,Good Food but service can be greatly improved,The food is value for money despite the higher range of pricing. The service could be improved by paying more attention to customer request.,negative
5596,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Dec-20,4,Weekend Lunch,"I was at the restaurant at 1pm during the weekend. Most of the dim sum were unavailable. If you want to have dim sum, got to be there early. Ambience is good.",negative
5597,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Apr-19,5,Awesome view and delicious chinese food,"This restaurant is on the pricey side, however the food is good if you are into chinese cuisine. Weekday lunchtime are usually fully booked, make an advance booking to avoid disappointment.",positive
5598,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Apr-19,5,Wonderful Place,"Food was good. With the restaurant at the top of UOB Plaza, you can get a bird's eye view of singapore.",positive
5599,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Jan-20,4,Not so hot taste,It is Si Chuan Chinese Restaurant but not so hot taste like ordinal Si Chuan Chinese. Very good atmosphere but reasonable price.,positive
5600,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Feb-20,4,Love the beef cubes,"The food was generally tasty and rich in flavours. Love the beef cubes, pork ribs were tender and the spicy chicken were dangerously numbing but appetizing. Servers were helpful.",negative
5601,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Jan-20,1,Not a very good place for business meeting.,The service is very disappointing. We have to keep looking for staff to attend to us. Food quality is Low for the price we paid.,negative
5602,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Dec-19,5,A premier fine dining Chinese restaurant,Definitely one of the better sichuan fine dining options in singapore. In fact i think this may be the best among all their outlet.,positive
5603,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Jan-20,5,"Great food, great service","Food is so good, it is good for non spicy eater like me as it is not extremely spicy. Window seats are for huge group more than 4 people. Still able to enjoy the view at the bar area.",positive
5604,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Jan-20,4,"Good restaurant, average food","We have been to Si Chuan Doub Hua for a few times. The food this time is below expectation. The Ma Po Dou Fu, once a favorite dish for us, was not well prepared as the flavors were not cooked into the bean curds",positive
5605,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Oct-19,4,Business Lunch,very comfortable place for business lunch setting. very spicy food for non-spicy eater like me. need to go down the food with beer! or otherwise their great selection of chinese tea.,positive
5606,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Dec-19,5,Great as usual,"Experience is consistent - food is good. Restaurant tend to be busy during lunch hours, and sometimes hard to get the attention of service staff. But when you do, the service is great.",negative
5607,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Dec-19,4,Very good food,"Lunch with 7 people, good menu selection with reasonable pricing. Food quality is very good and service of the waiters also to be ranked as very good. If you like Chinese food this is the place to go in CBD",positive
5608,Si Chuan Dou Hua Restaurant,Eatery,['Restaurants'],4.0,Oct-19,4,good for business dinners,spicy chinese but refined dining. will spend this money if it is a business related meal as the views are fabulous,positive
